ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415061199.46418,dbt3,11002,10,sekondquad,psql,,-1,2014-11-04 00:33:19.410369+00,2014-11-04 00:33:19.412607+00,2014-11-04 00:33:19.412607+00,f,COPY supplier FROM '/home/sekondquad/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.412615+00
1415061199.46418,dbt3,11034,10,sekondquad,psql,,-1,2014-11-04 00:33:19.461408+00,2014-11-04 00:33:19.463717+00,2014-11-04 00:33:19.463717+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 00:33:19.463729+00
1415061199.46418,dbt3,11004,10,sekondquad,psql,,-1,2014-11-04 00:33:19.411444+00,2014-11-04 00:33:19.415611+00,2014-11-04 00:33:19.415611+00,f,COPY customer FROM '/home/sekondquad/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.415624+00
1415061199.46418,dbt3,11005,10,sekondquad,psql,,-1,2014-11-04 00:33:19.411851+00,2014-11-04 00:33:19.415813+00,2014-11-04 00:33:19.415813+00,f,COPY part FROM '/home/sekondquad/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.415839+00
1415061199.46418,dbt3,11007,10,sekondquad,psql,,-1,2014-11-04 00:33:19.412035+00,2014-11-04 00:33:19.415074+00,2014-11-04 00:33:19.415074+00,f,COPY orders FROM '/home/sekondquad/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.415086+00
1415061199.46418,dbt3,11036,10,sekondquad,psql,,-1,2014-11-04 00:33:19.461595+00,2014-11-04 00:33:19.464155+00,2014-11-04 00:33:19.464155+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 00:33:19.464162+00
1415061199.46418,dbt3,11035,10,sekondquad,psql,,-1,2014-11-04 00:33:19.461631+00,2014-11-04 00:33:19.464176+00,2014-11-04 00:33:19.464176+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 00:33:19.464194+00
1415061199.46418,dbt3,11009,10,sekondquad,psql,,-1,2014-11-04 00:33:19.413239+00,2014-11-04 00:33:19.416523+00,2014-11-04 00:33:19.416523+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.416535+00
1415061199.46418,dbt3,11010,10,sekondquad,psql,,-1,2014-11-04 00:33:19.413737+00,2014-11-04 00:33:19.417146+00,2014-11-04 00:33:19.417146+00,f,COPY partsupp FROM '/home/sekondquad/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.417172+00
1415061199.46418,dbt3,11037,10,sekondquad,psql,,-1,2014-11-04 00:33:19.462269+00,2014-11-04 00:33:19.465227+00,2014-11-04 00:33:19.465227+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 00:33:19.465238+00
1415061199.46418,dbt3,11038,10,sekondquad,psql,,-1,2014-11-04 00:33:19.462811+00,2014-11-04 00:33:19.465885+00,2014-11-04 00:33:19.465885+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-04 00:33:19.465892+00
1415061259.47542,dbt3,11093,10,sekondquad,psql,,-1,2014-11-04 00:34:11.706675+00,2014-11-04 00:34:11.70888+00,2014-11-04 00:34:11.70888+00,f,"
ALTER TABLE orders
ADD CONSTRAINT pk_orders PRIMARY KEY (o_orderkey) ;",active,2014-11-04 00:34:11.708897+00
1415061259.47542,dbt3,11094,10,sekondquad,psql,,-1,2014-11-04 00:34:11.707802+00,2014-11-04 00:34:11.709567+00,2014-11-04 00:34:11.709567+00,t,"
CREATE INDEX orders_o_orderdate_o_orderkey_idx
ON orders (o_orderdate, o_orderkey);",active,2014-11-04 00:34:11.709573+00
1415061259.47542,dbt3,11095,10,sekondquad,psql,,-1,2014-11-04 00:34:11.709102+00,2014-11-04 00:34:11.710664+00,2014-11-04 00:34:11.710664+00,t,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate);",active,2014-11-04 00:34:11.710668+00
1415061259.47542,dbt3,11106,10,sekondquad,psql,,-1,2014-11-04 00:34:19.472655+00,2014-11-04 00:34:19.475421+00,2014-11-04 00:34:19.475421+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:34:19.475432+00
1415061259.47542,dbt3,11105,10,sekondquad,psql,,-1,2014-11-04 00:34:19.472513+00,2014-11-04 00:34:19.475421+00,2014-11-04 00:34:19.475421+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:34:19.475432+00
1415061259.47542,dbt3,11107,10,sekondquad,psql,,-1,2014-11-04 00:34:19.472881+00,2014-11-04 00:34:19.475583+00,2014-11-04 00:34:19.475583+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:34:19.475602+00
1415061259.47542,dbt3,11108,10,sekondquad,psql,,-1,2014-11-04 00:34:19.47324+00,2014-11-04 00:34:19.475422+00,2014-11-04 00:34:19.475422+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:34:19.475431+00
1415061259.47542,dbt3,11009,10,sekondquad,psql,,-1,2014-11-04 00:33:19.413239+00,2014-11-04 00:33:19.416523+00,2014-11-04 00:33:19.416523+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.416535+00
1415061259.47542,dbt3,11109,10,sekondquad,psql,,-1,2014-11-04 00:34:19.474208+00,2014-11-04 00:34:19.476097+00,2014-11-04 00:34:19.476097+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:34:19.476103+00
1415061319.48263,dbt3,11140,10,sekondquad,psql,,-1,2014-11-04 00:35:19.47734+00,2014-11-04 00:35:19.480898+00,2014-11-04 00:35:19.480898+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:35:19.480913+00
1415061319.48263,dbt3,11141,10,sekondquad,psql,,-1,2014-11-04 00:35:19.477546+00,2014-11-04 00:35:19.481075+00,2014-11-04 00:35:19.481075+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:35:19.481087+00
1415061319.48263,dbt3,11142,10,sekondquad,psql,,-1,2014-11-04 00:35:19.479699+00,2014-11-04 00:35:19.482631+00,2014-11-04 00:35:19.482631+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:35:19.48264+00
1415061319.48263,dbt3,11143,10,sekondquad,psql,,-1,2014-11-04 00:35:19.48254+00,2014-11-04 00:35:19.48446+00,2014-11-04 00:35:19.48446+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:35:19.484466+00
1415061319.48263,dbt3,11144,10,sekondquad,psql,,-1,2014-11-04 00:35:19.482853+00,2014-11-04 00:35:19.484809+00,2014-11-04 00:35:19.484809+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:35:19.484827+00
1415061319.48263,dbt3,11009,10,sekondquad,psql,,-1,2014-11-04 00:33:19.413239+00,2014-11-04 00:33:19.416523+00,2014-11-04 00:33:19.416523+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-04 00:33:19.416535+00
1415061379.48954,dbt3,11167,10,sekondquad,psql,,-1,2014-11-04 00:36:19.485971+00,2014-11-04 00:36:19.489535+00,2014-11-04 00:36:19.489535+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-04 00:36:19.489553+00
